,date,price,returns
1,2001-01-02,3235.699951171875,-0.007819318960346662
2,2001-01-03,3293.800048828125,0.017796655519714485
3,2001-01-04,3300.39990234375,0.0020017153766100824
4,2001-01-07,3264.300048828125,-0.010998284057673011
5,2001-01-08,3244.89990234375,-0.005960856656240285
6,2001-01-09,3239.199951171875,-0.0017581322832376134
7,2001-01-10,3225.60009765625,-0.004207360931450799
8,2001-01-11,3243.199951171875,0.005441471929826653
9,2001-01-14,3250.89990234375,0.002371369382633422
10,2001-01-15,3239.39990234375,-0.0035437537189343094
11,2001-01-16,3253.699951171875,0.004404697993490043
12,2001-01-17,3289.89990234375,0.011064344177659046
13,2001-01-18,3311.60009765625,0.006574346276750035
14,2001-01-21,3319.699951171875,0.0024429169195193815
15,2001-01-22,3288.60009765625,-0.009412430697801608
16,2001-01-23,3297.199951171875,0.002611636654593181
17,2001-01-24,3321.39990234375,0.007312742740411922
20,2001-01-29,3334.89990234375,0.005321625752188275
21,2001-01-30,3341.699951171875,0.0020369802979354657
22,2001-01-31,3364.300048828125,0.006740287270850456
23,2001-02-01,3355.300048828125,-0.002678732439700983
24,2001-02-04,3312.800048828125,-0.012747431768052504
25,2001-02-05,3325.300048828125,0.003766142297019741
26,2001-02-06,3312.10009765625,-0.003977451496857538
27,2001-02-07,3329.39990234375,0.005209619457673165
28,2001-02-08,3312.39990234375,-0.005119105550901448
29,2001-02-11,3330.300048828125,0.005389431990968331
30,2001-02-12,3341.10009765625,0.0032377186274450236
31,2001-02-13,3350.10009765625,0.002690101974169286
32,2001-02-14,3325.699951171875,-0.007310061703975555
33,2001-02-15,3320.10009765625,-0.001685231213633393
34,2001-02-18,3291.39990234375,-0.008681955861339274
35,2001-02-19,3302.60009765625,0.003397090107236635
36,2001-02-20,3314.699951171875,0.003657040458063014
37,2001-02-21,3292.60009765625,-0.0066895511832235025
38,2001-02-22,3292.0,-0.00018227307627229465
39,2001-02-25,3301.60009765625,0.002911946219873094
40,2001-02-26,3302.39990234375,0.00024221825905820825
41,2001-02-27,3326.5,0.00727125290605041
42,2001-02-28,3350.10009765625,0.0070695250881628304
43,2001-03-01,3333.39990234375,-0.004997450458318725
44,2001-03-04,3342.89990234375,0.0028458896962976813
45,2001-03-05,3333.39990234375,-0.002845889696297691
46,2001-03-06,3362.0,0.008543260156774667
47,2001-03-07,3343.5,-0.005517872474527727
48,2001-03-08,3331.300048828125,-0.0036555296542767667
49,2001-03-11,3320.699951171875,-0.003187043484234855
50,2001-03-12,3264.699951171875,-0.017007729437026477
51,2001-03-13,3263.89990234375,-0.0002450904788410243
52,2001-03-14,3242.89990234375,-0.0064548083676357546
53,2001-03-15,3252.39990234375,0.0029251942357597996
54,2001-03-18,3216.0,-0.011254804008921052
55,2001-03-19,3229.699951171875,0.004250887228863235
56,2001-03-20,3225.300048828125,-0.0013632542293326511
57,2001-03-21,3188.800048828125,-0.01138129852747493
58,2001-03-22,3145.300048828125,-0.013735395154352185
59,2001-03-26,3165.10009765625,0.006275390893285633
60,2001-03-27,3170.39990234375,0.0016730505638773469
61,2001-03-28,3179.60009765625,0.0028977013386094486
62,2001-03-29,3177.89990234375,-0.0005348628715791838
63,2001-03-30,3147.199951171875,-0.009707417420742246
64,2001-04-02,3194.60009765625,0.014948761805007817
65,2001-04-03,3192.300048828125,-0.0007202395136298471
66,2001-04-04,3194.300048828125,0.0006263113502633496
67,2001-04-05,3220.5,0.008168640225292626
68,2001-04-06,3233.199951171875,0.003935716770639049
69,2001-04-09,3215.699951171875,-0.0054272955762922365
70,2001-04-10,3228.5,0.003972584885229468
71,2001-04-11,3259.60009765625,0.009586885339123573
72,2001-04-12,3276.800048828125,0.005262832900649897
76,2001-04-18,3278.199951171875,0.005966148520870797
77,2001-04-19,3324.199951171875,0.013934552587862987
78,2001-04-20,3303.5,-0.006246516478384769
79,2001-04-23,3300.60009765625,-0.000878212773049956
80,2001-04-24,3301.0,0.00012115315630255878
83,2001-04-27,3293.89990234375,-0.0054799931030711495
84,2001-04-30,3329.39990234375,0.010719834826344782
85,2001-05-01,3328.699951171875,-0.00021025553531884116
86,2001-05-02,3330.60009765625,0.0005706745519831619
87,2001-05-03,3350.0,0.00580784857402371
88,2001-05-04,3340.5,-0.002839849453580091
89,2001-05-07,3354.800048828125,0.00427167429942943
90,2001-05-08,3338.89990234375,-0.004750788504373941
91,2001-05-09,3346.10009765625,0.00215413555624687
92,2001-05-10,3386.5,0.012001421938123901
93,2001-05-11,3389.0,0.0007379529520929608
94,2001-05-14,3382.199951171875,-0.0020085217282612266
95,2001-05-15,3390.199951171875,0.002362531402868718
96,2001-05-16,3380.10009765625,-0.00298357855190249
97,2001-05-17,3410.0,0.00880696754780617
98,2001-05-18,3404.10009765625,-0.0017316751246771313
99,2001-05-21,3435.300048828125,0.009123656148160148
100,2001-05-22,3436.5,0.00034923926061441866
101,2001-05-23,3426.699951171875,-0.0028558268907817397
102,2001-05-24,3416.0,-0.0031274087624176663
103,2001-05-25,3426.10009765625,0.002952340611331232
104,2001-05-28,3420.10009765625,-0.0017527975709088403
105,2001-05-29,3411.10009765625,-0.0026349704151481567
106,2001-05-30,3399.800048828125,-0.0033182278270074035
107,2001-05-31,3379.10009765625,-0.006107189975669061
108,2001-06-01,3391.5,0.003662870655076098
109,2001-06-04,3426.699951171875,0.01032538328474391
110,2001-06-05,3422.199951171875,-0.0013140798410595314
111,2001-06-06,3423.300048828125,0.00032140754239137314
112,2001-06-07,3436.60009765625,0.0038776265569652074
