,date,price,returns
118,2001-06-19,12574.259765625,-0.009776116953841814
119,2001-06-20,12674.6396484375,0.007951270273055488
120,2001-06-21,12962.4296875,0.022452030270512693
121,2001-06-22,13044.6103515625,0.0063198993404285616
122,2001-06-25,12896.4697265625,-0.011421439273418328
123,2001-06-26,12978.8203125,0.006365212823165939
124,2001-06-27,12828.98046875,-0.011612111293849623
125,2001-06-28,12679.8798828125,-0.01169023483649553
126,2001-06-29,12969.0498046875,0.022549258633749483
127,2001-07-02,12751.1796875,-0.01694194279953607
128,2001-07-03,12817.41015625,0.005180623357318616
129,2001-07-04,12629.01953125,-0.014807111988881863
130,2001-07-05,12607.2998046875,-0.0017213074249183252
131,2001-07-06,12306.080078125,-0.024182540238100333
132,2001-07-09,12239.6796875,-0.0054103481196667155
