,date,price,returns
1,2001-01-03,6039.89990234375,-0.02207289061923359
2,2001-01-04,6185.60009765625,0.0238365864697959
3,2001-01-05,6198.10009765625,0.002018783408537344
4,2001-01-08,6149.60009765625,-0.007855754295205037
5,2001-01-09,6088.10009765625,-0.01005099271230143
6,2001-01-10,6059.89990234375,-0.004642780040836032
7,2001-01-11,6114.89990234375,0.009035117625699501
8,2001-01-12,6165.5,0.008240836523002937
9,2001-01-15,6170.2998046875,0.0007781911194601468
10,2001-01-16,6083.2998046875,-0.014200147660925283
11,2001-01-17,6197.39990234375,0.01858255371390649
12,2001-01-18,6209.89990234375,0.002014943529363478
13,2001-01-19,6209.2998046875,-9.66403103055828e-05
14,2001-01-22,6232.0,0.003649171848499815
15,2001-01-23,6214.7001953125,-0.0027798236570768372
16,2001-01-24,6264.39990234375,0.00796531310968863
17,2001-01-25,6255.60009765625,-0.001405719830123021
18,2001-01-26,6294.2998046875,0.006167352727632381
19,2001-01-29,6317.0,0.003599980997995045
20,2001-01-30,6334.5,0.0027664721434076584
21,2001-01-31,6297.5,-0.005858154815342708
22,2001-02-01,6251.7998046875,-0.007283338201360247
23,2001-02-02,6256.39990234375,0.0007355331656649396
24,2001-02-05,6269.2001953125,0.002043861743136636
25,2001-02-06,6293.39990234375,0.0038526637441583566
26,2001-02-07,6225.7001953125,-0.010815532496290746
27,2001-02-08,6206.10009765625,-0.003153222129434659
28,2001-02-09,6164.2998046875,-0.006758140786418787
29,2001-02-12,6241.39990234375,0.012429946260371007
30,2001-02-13,6228.5,-0.0020689672004444355
31,2001-02-14,6176.2001953125,-0.00843230610276908
32,2001-02-15,6197.89990234375,0.003507282000961311
33,2001-02-16,6088.2998046875,-0.017841644710121875
34,2001-02-19,6094.0,0.0009358160314365992
35,2001-02-20,5980.10009765625,-0.01886737400256473
36,2001-02-21,5972.39990234375,-0.0012884662418383974
37,2001-02-22,6003.10009765625,0.005127178416977756
38,2001-02-23,5943.7001953125,-0.009944150797174922
39,2001-02-26,5916.7998046875,-0.004536138738068536
40,2001-02-27,5941.2001953125,0.0041154368466424125
41,2001-02-28,5917.89990234375,-0.003929526314621987
42,2001-03-01,5908.60009765625,-0.0015727064819429021
43,2001-03-02,5858.60009765625,-0.008498249385989573
44,2001-03-05,5931.2998046875,0.012332696472748421
45,2001-03-06,6012.0,0.013514091553042989
46,2001-03-07,6001.7998046875,-0.0016980801959962353
47,2001-03-08,6003.2001953125,0.0002333012297130052
48,2001-03-09,5917.2998046875,-0.014412462153252526
49,2001-03-12,5826.5,-0.015463753740011296
50,2001-03-13,5720.7001953125,-0.01832526736326394
51,2001-03-14,5626.0,-0.01669249960025197
52,2001-03-15,5729.2001953125,0.018177228946618083
53,2001-03-16,5562.7998046875,-0.029474395502431028
54,2001-03-19,5551.60009765625,-0.0020153514216550853
55,2001-03-20,5646.7998046875,0.017002786349535986
56,2001-03-21,5540.7001953125,-0.01896809662138548
57,2001-03-22,5314.7998046875,-0.041625536832128295
58,2001-03-23,5402.2998046875,0.01632940767565263
59,2001-03-26,5576.60009765625,0.03175453653646055
60,2001-03-27,5728.10009765625,0.026804615456808272
61,2001-03-28,5614.0,-0.02012042671545009
62,2001-03-29,5588.39990234375,-0.004570474620309981
63,2001-03-30,5633.7001953125,0.008073451249353403
64,2001-04-02,5618.5,-0.0027017302029140955
65,2001-04-03,5463.10009765625,-0.02804831228351812
66,2001-04-04,5535.7001953125,0.01320164929559813
67,2001-04-05,5621.7998046875,0.015433801203026813
68,2001-04-06,5601.5,-0.0036174435642859592
69,2001-04-09,5663.2998046875,0.010972307679181177
70,2001-04-10,5803.0,0.024368298512649173
71,2001-04-11,5788.10009765625,-0.0025709225914943563
72,2001-04-12,5766.60009765625,-0.0037214336070147008
76,2001-04-18,5890.2001953125,0.022161540455162776
77,2001-04-19,5871.60009765625,-0.003162800370377383
78,2001-04-20,5879.7998046875,0.001395528776168907
79,2001-04-23,5871.2998046875,-0.0014466733778111486
80,2001-04-24,5840.2998046875,-0.005293909189705135
81,2001-04-25,5827.5,-0.0021940400137841682
82,2001-04-26,5868.2998046875,0.006976858507873476
83,2001-04-27,5951.39990234375,0.014061519153263048
84,2001-04-30,5967.0,0.002617818951033081
85,2001-05-01,5928.0,-0.006557400546159052
86,2001-05-02,5904.2001953125,-0.00402289285035296
87,2001-05-03,5765.7998046875,-0.0237201164939874
88,2001-05-04,5870.2998046875,0.017961827938709696
91,2001-05-09,5893.7001953125,0.0012394281615232202
92,2001-05-10,5964.0,0.01185737996274451
93,2001-05-11,5896.7998046875,-0.011331599131328503
94,2001-05-14,5690.5,-0.03561168003135612
95,2001-05-15,5842.89990234375,0.026429114476398674
96,2001-05-16,5884.0,0.0070095705229851115
97,2001-05-17,5904.60009765625,0.003494921950678404
98,2001-05-18,5915.0,0.0017597727404805598
99,2001-05-21,5941.60009765625,0.004486976378618326
100,2001-05-22,5976.60009765625,0.00587338692783613
101,2001-05-23,5897.5,-0.013323328437111525
102,2001-05-24,5915.89990234375,0.003115092585527456
103,2001-05-25,5889.7998046875,-0.004421616816767416
106,2001-05-30,5796.89990234375,-0.011491619518495795
107,2001-05-31,5796.2001953125,-0.00012071094464904775
108,2001-06-01,5809.60009765625,0.0023091743714064197
109,2001-06-04,5856.5,0.00804041704039621
110,2001-06-05,5922.60009765625,0.01122340263071431
111,2001-06-06,5901.5,-0.003569002271519894
112,2001-06-07,5948.2998046875,0.007898875725722551
113,2001-06-08,5950.60009765625,0.00038663960807890297
114,2001-06-11,5860.5,-0.015257147039690059
